text,category,stance
بينما تحتفل إسرائيل بحملة تطعيم قياسي ملايين الفلسطينيين يعيشون السيطرة الإسرائيلية الضفة الغربية وقطاع غزة يتلقوا لقاح سيضطرون الانتظار لفترة أطول يوضح بشكل جلي سياسة التمييز المجحف الاسرائيلية,info_news,1
الفنان حسين_الجسمي يتلقى الجرعة الأولى لقاح كورونا,celebrity,1
دولة السعادة التسامح تم حرمان ابنة المعتقل عبدالسلام_درويش تلقي لقاح كوفيد_ وذلك كون والدها معتقل ومسحوبة الجنسية,info_news,-1
الإمارات تعلن إنجاز ملايين جرعة لقاح,info_news,1
تلقيت اليوم الجرعة الأولى لقاح فيروس نفع الله شاهدت بكل فخر مايحضى المواطن والمقيم أرضها الطاهرة مركز استقبال لقاح_كورونا شكرا خادم_الحرمين ولي_العهد حقيقة جهود وزارة الصحة ملموسة إستقبال وتنظيم وعناية فائقة شكرا معالي وزير_الصحة ومنسوبيكم النبلاء,personal,1
مدة الإنتظار لتلقي لقاح فايزر الموفر الإمارات حصرا تقل شهر لأي متقدم جديد مؤشر ممتاز لإقبال الجمهور التطعيم وجميل سيكون قامت الهيئة بتوسيع شبكة المراكز عبر التعاون المستشفيات الخاصة الموثوقة الإمارة لخفض مدة الإنتظار لأيام معدودة,info_news,1
فقط شخص وافقوا تلقيه استعدادات بمستشفى أبوخليفة للعزل لتلقي الأطقم الطبية لقاح كورونا,plan,-1
مصر تتسلم جرعة لقاح استرازينيكا اوكسفورد لمواجهة كورونا للتفاصيل,info_news,1
دراسة لقاح_فايزر فعال ضد سلالات كورونا المتحورة,info_news,1
ب_الحجر مش معروف اي نوع لقاح آخد,unrelated,0
البحرين تتسلم شحنة لقاح أسترازينيكا أكسفورد المضاد لـ كورونا,info_news,1
عمي شي بمخول العقل يعني فيروس مش معروفة طبيعتو مكوناتو ومش محسوم بينتقل وعبر شو واديش بعيش وكيف بيموت وبالتالي شبح مجهول ومخفي وصار الو لقاح لقاحات ما_رح_اتلقح ويلا,personal,0
الملك محمد السادس يتلقى الجرعة الأولى اللقاح المضاد لفيروس كورونا خلال إشرافه بالقصر الملكي بفاس إطلاق الحملة الوطنية للتلقيح ضد كوفيد كوفيد_ لقاح_كورونا كورونا كورونا_المغرب المغرب محمد_السادس فاس,celebrity,1
وصول لقاح كورونا لمندوبية وزارة الصحة لمدينة سلا كوفيد_ سلا فيروس كورونا كورونا_المغرب المغرب,info_news,1
شو إلو لزوم تأمين لقاح للناس اذا مش قادر تشيل طاعون الحقد قلب حزبك جعجع لبنان,personal,0
هانك آرون آشهر لعبي البسيبول باخذ لقاح كوفيد يثبت لآصحاب البشره السودا اللقاح آمن توفي اللقاح ال آمن اسبوع ضحايا لقاح كوفيد بدأ الارتفاع بشكل مخيف,celebrity,-1
شاهد مواطن يتلقى الجرعة الثانية لقاح فيروس_كورونا الشئ اللافت المقطع تعطيه الجرعة ابنته لقاح_كورونا السعودية,personal,1
نائب أمير منطقة الرياض يتلقى لقاح فيروس كورونا,celebrity,1
تعالو كدة نحسبها بالعقل والمنطق اخدنا الجرعتين نوع لقاح طيب نتخلص الماسك نستغني المطهرات نبطل نتباعد اجتماعيا ممكن تجيلي كورونا طيب لازمته ايه اللقاح ده,personal,1
اتمنى عندما يأتي لقاح ڤايزر الى لبنان تلقيح الغير لبنانيين اولا واللبنانيين ثانيا العونية لان التقارير والأبحاث الطبية البهائم معفية اللقاح,personal,1
أردوغان يتلقى لقاح داء,celebrity,1
الاتحاد الأوروبي يوافق شراء مليون جرعة إضافية لقاح فايزر بيونتيك,info_news,1
الإمارات تحتل المركز الثاني عالميا عدد جرعات لقاح كوفيد_ الموزعة بواقع جرعة لكل شخص والمرتبة الأولى عالميا توزيع الجرعات اليومية خلال السبعة أيام الماضية,info_news,1
تلقيت اليوم الجرعة الاولى لقاح فايروس كورونا سلاسة الاجراءات والتنظيم المميزة جدا شكرا لولاة أمرنا شكرا لـ وزارة_الصحة الحمدلله نعمة السعودية,personal,1
الكري يكشف السبب وراء تلقي جرعتين لقاح_فايزر,info_news,1
الاتحاد الأوروبي يوافق لقاح موديرنا,info_news,1
عاجل ملك المغرب يتلقى الجرعة الأولى لقاح كورونا ويطلق حملة تطعيم وطنية العربية الرؤية_بلا_حدود,celebrity,1
المغرب توقيف مسؤولين إثر تلقي مستحقين لقاح_كورونا أوقفت وزارة الداخلية المغربية المسؤولين التابعين بسبب تلقي مستحقين للقاح كورونا المرحلة الأولى للتطعيم,info_news,1
دراسة تؤكد فاعلية لقاح فايزر سلالات كورونا الجديدة للتفاصيل عينك_على_العالم يدا_بيد_نتعافى,info_news,1
خادم الحرمين الشريفين الملك سلمان يتلقى الجرعة الأولى لقاح كورونا,celebrity,1
إمارة_الجوف عاجل خادم_الحرمين_الشريفين حفظه الله يتلقى الجرعة الأولى لقاح كورونا كوفيد الجوف_سلة_غذاء_المملكة استثمر_بالجوف,celebrity,1
الصحة أسبوعان الجرعة الثانية لقاح كورونا للوصول للمناعة ضد الفيروس مختارات_من_عاجل,info_news,1
تلقيه الجرعة الأولى لقاح كورونا سمو نائب أمير منطقة الرياض شيد بالجهود المبذولة تقوم الجهات المختصة إجراءات واحترازات ظل دعم وتوجيهات خادم الحرمين الشريفين وسمو ولي عهده الأمين حفظهما الله,celebrity,1
روسيا تعلن طرح لقاح مضاد لـ فيروس_كورونا قريبا للتفاصيل,info_news,1
الأمير خالد الفيصل مستشار خادم_الحرمين_الشريفين أمير منطقة مكة_المكرمة يتلقى الجرعة الثانية لقاح فايزر بمركز اللقاحات جدة عبر,celebrity,1
مصر تكشف سعر لقاح كورونا وفئتان سيتم تطعيمهما مجانا,plan,1
ألمانيا تم تطعيم شخصا يوما تركيا تم تطعيم ال ساعة الماضية,info_news,1
يشارك أبناء الأردن تلقيه للقاح ڤيروس كورونا خلال الحملة الوطنية للقاح اللقاح سنتمكن بإذن الله وضع حد لهذه الكارثة عانى العالم الملك_عبد_الله_الثاني الأردن لقاح_كورونا,celebrity,1
يومين عون وكلابو كانو عم يتمسخرو انك عم تسافر لتشحد وتتسول للسلطة طلعت عم تجيب لقاح مجاني للشعب وانت خارج السلطة وسهام الشعب والكلاب موجها اي_قلب_تملك_بالله_عليك,info_news,1
اصابة عضو الكونغرس بكورونا انه اخذ تطعيم فايزر سابقا بسبب التطعيم يشكو اي اعراض تم اتخاذ اجراء الحجر المنزلي فقط وهذا اهم اسباب اخذ اللقاح فهو يحمي بنسبة او الاصابة الحماية الاهم حالة الاصابة انها تكون ضعيفة,info_news,1
