text,category,stance
انها عوارض مزمنة لقاح  حالة مستعصية  وملقحة لقاح ضد اي لقاح يشفيهم امراضهم المستعصية,celebrity,1
عبيدات يتم التفاوض سينوفارم كميات كبيرة اللقاح  ,plan,1
زبون اشترى نصف إنتاج لقاح فايزر ,others,1
بحمد الله تم اليوم الجرعة الأولى لـ والتنظيم الأكثر رائع لـ ,personal,1
تعلن توفير لقاح للجميع بدءا سنة  خدوني عالامارات,info_news,1
وصول اللقاح الصيني الإماراتي سينوفارم المضاد للفيروس منتصف ليل السبت   ,info_news,1
جرعة لقاح تم تقديمها خلال الـ ساعة الماضية ليبلغ عدد الجرعات الكلي بمعدل توزيع جرعة لكل شخص,info_news,1
القائد الأعلى لكافة القوات العسكرية حفظه الله يتلقى الجرعة الأولى لقاح كورونا كوفيد ,celebrity,1
ايمتى رح ينزل لقاح الكرامه ويتوزع أولا الوزراء والنواب  ,unrelated,0
اعتماد لقاح سبوتنيكالروسي يتزايد مختلف قارات العالم ,info_news,1
سويسرا تشتري اللقاح الايراني وانت فارس سعيد واحمد فتفت انشالله بتصيبكم كورونا بتلاقو دواء لقاح,personal,1
أمير الرياض يتلقى لقاح ويتفقد مركز استقبال المتقدمين اللقاح  ,celebrity,1
قيد الإنجاز لقاح تركي يحارب كورونا بـ الجسيمات الشبيهة  ,info_news,1
عليكم امر ابي صورة اللبناني اللي بياخذ لقاح كوفيد الإمارات سبق وشتمها,personal,0
المعارضة تتهم حكومة بتسليم مسلمي مقابل الحصول شحنة لقاح والتصديق اتفاق تسليم المطلوبين  ,info_news,1
مجلة لانسيت الطبية لقاح سبوتنيك الروسي فعال بنسبة,info_news,1
المعجبه السريه خذتي اللقاح   سيري خذيه احسن لج ودري عنج المتابعه محد بينفعج كورونا وراج  ,personal,1
معهد باستور الفرنسي يعلن فشله تطوير لقاح كورونا ,info_news,-1
طبيب مصري يحصل لقاح كورونا تلقيته بناء رغبتي وأدعو زملائي للتطعيم ,info_news,1
فيديو شيخة الحربي تلقت الجرعة الأولى أسابيع تتلقى قليل الجرعة الثانية لقاح  ,celebrity,1
سنوزع مليون جرعة لقاح مضاد لكورونا خلال يوم إدارتي ,info_news,1
الصحة تعلن تقديم جرعات لقاح خلال الـ ساعة الماضية والعدد الإجمالي اليوم جرعة ,info_news,1
تلقي لقاح صورة تغني كلمة حفظه الله  ,celebrity,1
واخد تطعيم فيروسودراعي زي اللي عنده شلل,info_news,-1
فرنسا تعلن تطعيم مليون شخص ضد,plan,1
عاجل وزير الصحة التركي يعلن بدء تطعيم العاملين القطاع الصحي اعتبارا الغد,info_news,1
اخترنا الأمين العام يتلقى الجرعة الأولى لقاح ويشدد ضرورة العمل لضمان توفير اللقاح للجميع مكان,celebrity,1
خادم الحرمين الشريفين يتلقى الجرعة الأولى لقاح كورونا اللهم أحفظه شر ومتعه بعافيتك ,celebrity,1
 سمو نائب أمير يتلقى الجرعة الأولى لقاح كورونا ,celebrity,1
بروفيسور سعودي يقدم مقترحا لـ لتشجيع مواطنيها,advice,1
فنان العرب محمد عبده يتلقى لقاح كورونا,celebrity,1
معالي الدكتور أحمد السعيدي وزير الصحة يتلقى الجرعة الثانية لقاح كورونا ,celebrity,1
حفظه الله يتلقى الجرعة الأولى لقاح كورونا كوفيد      ,restrictions,1
بيع الوهم  جلسوا شهور يغردون تطوير لقاح تركي سيكون جاهز خلال أسابيع ,info_news,0
بتجبولنا لقاح للإكتئاب بكون أفضل عالقليلة منموت ومبسوطين,unrelated,0
تغريدة لرئيس الهيئة التأسيسي لحزب التغيير الدكتور القماطي حول تأخ توفير لقاح,plan,0
فايزر   قريبا نقوم بتصدير جرعات لقاح كورونا للدول التزمنا,info_news,1
وصول أولى شحنات لقاح أسترازينيكا المغرب  ,info_news,1
يسعى الرئيس شيخ سعد الحريري جاهدا لتأمين لقاح الكورونا للبنانيين شكل هبة للدولة  الفرق مبين,info_news,1
مدير مستشفى عزل العجوزة أتناول لقاح كورونا لظروف صحية ومسجل أسمي للحصول ,celebrity,1
أتممت الجرعة الثانية سهولة وخلال دقائق   شكرا وتنظيم رائع شكرا لجهودكم,personal,1
للأبناء والدك لديه أولوية الحصول فاحجز أولا لسلامته ,info_news,1
خادم الحرمين الشريفين الملك سلمان بن عبدالعزيز يتلقى لقاح كورونا,celebrity,1
لقاح دولة ولاية الفقيه  يتق الله يجعل مخرج ,unrelated,1
وزير الصحة الأردني نعتقد الناس أرض الحق لقاح فيهم اللاجئين,info_news,1
وفنا طر عاله دا  وص التطعيم يلاقي دا ,personal,0
 مصادر هسبريس تفيد وزارة الصحة قررت منح تصريح مؤقت للاستخدام العاجل للقاح أسترازينيكا ,info_news,1
الرئيس التركي أردوغان هدفنا تطعيم مواطنينا المرحلة المقبلة ,plan,1
مسؤول بمنظمة الصحة العالمية يعلن والأراضي الفلسطينية ستحصل لقاح فايز بيونتيك الشهر خلال مبادرة,plan,1
وزير يتلقى الجرعة الثانية لقاح كورونا كوفيد ,celebrity,1
معالي رئيس الربيش يتلقى الجرعة الثانية لقاح,celebrity,1
منح لقاح كوفيشيلد أسترازينيكا ترخيص استخدام طارئ  ,info_news,1
واش وصل لقاح ديال شاروخان إوا وجدو لوتغمة ديالكم,unrelated,0
لمن شكك الأولى صحيفة الكويتية تعلن تأخير وصول موعد العقود يتجاوز الأربعة اسابيع,info_news,1
عاجل الفريق المتقاعد الطبيب داود حنانية شخص يتلقى لقاح كورونا الأردن ضمن الحملة الوطنية,celebrity,1
تمنح لقاح سبوتنيك الروسي ضد فيروس موافقة الاستخدام الطارئ النتائج أظهرت سلامته وفعاليته,info_news,1
الأمانة العامة للعتبة الكاظمية المقدسة تنظم حملة تطعيم لقاح الأنفلونزا الموسمية  الالكتروني ,unrelated,0
أعلنت منظمة الإيرانية ظهر اليوم الأربعاء   عدد ضحايا مدينة تجاوز شخص ,info_news,0
شاهد العاهل الأردني والأمير الحسن وولي العهد يتلقون لقاح الكاميرات,celebrity,1
الإمارات تتخطى حاجز المليون جرعة لقاح ,info_news,1
إصابة إسرائيليين رغم تلقي يعلق تطعيم معتقلي الحجب,info_news,-1
أذكر الجرعة الأولى لقاح بضرورة الجرعة الثانية موعدها ,info_news,1
عاجل   الصحة تعيد جدولة توزيع لقاح بسبب عجز الشركة المصنعة التوريد والدول الأخرى,info_news,1
احسن شماش صحفي بالاذاعة الوطنية اول اعلامي يتلقى,celebrity,1
ميركل ترحب بالنتائج نشرتها مجلة لانسيت لقاح سبوتنيك ,info_news,1
تعترف بتأخر جدول إنتاج لقاح شهرين وتتعهد بتوريد كميات مناسبة الاتحاد الأوروبي الشهر المقبل  ,info_news,1
طارق ذياب  الهزيمة بايرن كانت أشد ألما لقاح فيروس كورونا أخذته اليوم,personal,-1
الانتقادات الاحتلال يوافق تطعيم الأسرى الفلسطينيين بلقاح,plan,1
حطو تلفزيون لبنان هلئ بسرعه  لقيو لقاح للأبو كعب,unrelated,0
تغطية قناة لوصول صاحب السمو الملكي الامير عبدالاله بن عبدالعزيز لتلقي لقاح وباستقباله وزير الصحة,celebrity,1
شاهد لحظة تلقي العاهل السعودي للجرعة الأولى لقاح فايزر بيونتيك ,celebrity,1
الحرمين الشريفين الملك سلمان بن عبدالعزيز آل سعود ملك المملكة العربية  يتلقى الجرعة الأولى لقاح,celebrity,1
امتا غادي يخرجو لقاح مضاد للفقر,unrelated,0
تعتمد لقاحي أسترازينيكا وموديرنا لقاح فايزر  ,info_news,1
مصر تبدأ حملة تطعيم الأطقم الطبية ضد كورونا بلقاح صيني ,info_news,1
